scenario,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks,2050-steel_tanks
country,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO,PL,PT,RO,SE,SI,SK,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO,PL,PT,RO,SE,SI,SK,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO,PL,PT,RO,SE,SI,SK,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO,PL,PT,RO,SE,SI,SK
cost,111.85277403453625,118.23748643886861,117.5010737094799,149.4973987600982,140.10828670354397,124.71010815698145,141.27187389467952,119.32539252501405,122.89453354013756,91.56573582616254,90.63416785367369,102.629769918531,103.85985775594072,107.66939722466432,161.88440552536042,113.8850765871003,113.04769688759973,124.80350197941873,112.3116363726936,118.74662132519893,122.6964747879684,175.77833914012706,119.9053052215692,102.52183960290844,114.53654673801226,97.05190469724629,107.13576841293145,116.72583174942443,194.74811874387066,162.80226764054888,85.08119075914806,90.44977453104178,86.98958102863848,110.94179990433753,94.65965956851635,95.15418729873875,107.00743680836537,91.1718116162687,94.7378959926782,70.3009649401025,71.81997441223919,79.0064422992747,81.45039665541472,81.1003020838515,115.27371517725483,86.715679319519,87.20494230937493,91.2995418037719,86.55741722202838,89.83086834759608,94.028829744895,120.00250479970994,91.44868656135611,80.38084776162692,89.08256008001457,73.7304557807003,82.34537524945348,90.22073608635546,135.1822143770367,119.44419675107422,69.10594923317113,74.17930259146,68.64460538359305,87.38012984945345,68.65853861369119,77.3368490156419,86.55963270416984,74.89328926165553,78.24190496150209,56.76773885489697,61.697963279246,64.45754901930286,67.9033332306504,64.19753073957799,86.7769265987777,70.76610241413061,71.99868453010293,70.15203848737738,71.37752048349907,73.15547570407055,77.04883396857097,86.1215312444642,74.83425956238858,67.55593586158888,73.85546233499235,59.06248149885608,67.102339993286,75.08756007309957,98.16722757637035,92.9903427738234,116.18782903410356,123.84010104069668,115.1239141249784,155.54499171288933,107.5875018621392,111.55961863937328,146.754289190859,124.76589047467283,118.7021319712539,81.10979187865983,90.42762178948095,99.9164294727922,104.51935748585399,100.61763928561744,136.28859404295594,132.6774633072852,112.0352252432141,101.88685943576245,109.17941216995142,121.23258532734444,118.52585579787254,166.50697757597655,121.74271422953629,92.35828928295537,108.98198851756311,86.11344005433219,108.7317880201155,117.7001567226643,166.2457305030241,173.24347579941886
wind,4.38836286909,4.82602206874,4.05336023244,4.91497175571,1.57524039439,5.1996970731,5.36074467939,4.77176112644,5.04364712076,3.90679185326,4.52442738814,4.42893942791,4.54731776733,4.02641198686,4.0575127886,4.49857900451,4.29614613055,4.11648405205,4.56634016539,4.63141217162,4.93077594269,2.18536057161,4.70377724014,4.61925786922,4.79189330889,3.84951949322,4.45196419838,5.21478069128,3.65120208315,5.26586346627,3.83280471318,4.40831028807,3.50044173021,4.11236568157,0.861118532107,4.60007519015,4.55955576787,4.25363608343,4.49978288328,3.16362960893,4.336027237,3.97051086018,4.13703925894,3.13026748097,2.96284158189,4.06304511551,3.77934013926,2.9842266932,4.12941644509,4.1116811959,4.40926439123,0.910499732483,4.33386047733,4.35473827564,4.31936723011,3.19886477226,3.95214818162,4.83000389397,1.59896340974,4.18032801783,3.43896068166,3.87358793092,2.92479735838,3.08403027926,0.437101085078,4.14971700007,3.72487236476,4.15162080701,4.15675938804,2.76990199384,4.09834789575,3.33336008267,3.88107352533,2.39102518965,1.99339479734,3.55582630298,3.48496069136,2.40068353561,3.80136870134,3.93347020119,3.849195155,2.39968757342e-06,3.89524552568,3.9663013718,3.74429240468,2.67436846114,3.3645526829,4.50558174792,0.363834021074,3.15638502258,5.09249893147,5.80347824895,3.15008966006,6.08572633109,1.34126636204,5.62050736984,8.00404214536,6.11402405769,6.71908174013,4.31340290058,4.9550789614,4.64149039296,4.6709109668,3.87925500681,4.07872920132,7.33664945648,5.19687609377,3.44698336302,4.91700552576,6.10657716196,5.4177519176,2.87521098493,5.82621979055,4.64186913076,6.66397591366,2.99839634251,5.50279233057,5.98355293259,4.152284209,4.75823082462
cost-wind,62.67125810579329,68.92157365213002,57.88700545077821,70.19188537356757,22.496384250912918,74.25811562564854,76.55807495039183,68.1466601772441,72.02952899044058,55.793827426135415,64.61442799552292,63.25074163227304,64.94133096712093,57.502151120217185,57.94630909695916,64.2452810561247,61.35428884068937,58.788491793046475,65.21299437649998,66.14230323712931,70.4175887419814,31.20965620283699,67.17576606195739,65.96872474202091,68.43417268252114,54.97590717535655,63.57956387783435,74.47352837895261,52.143688882536395,75.20305368751542,45.18677774253342,51.97168969296967,41.26839072175293,48.48265642393002,10.152140438173234,54.232498332478535,53.75479537972279,50.14816112039807,53.050104101894156,37.297550670097046,51.11951004707731,46.810261724608516,48.7735450916718,36.90422850161753,34.93036407172465,47.90119255517994,44.55645817250297,35.18248343184789,48.68367607381442,48.47458669323597,51.98293807389712,10.734319154030242,51.0939650754556,51.34010347868373,50.92309721499673,37.71295495319019,46.59377527749186,56.943238381512494,18.850948488429186,49.28389708534008,35.5440150312619,40.03618546027548,30.229784778892093,31.875566123067983,4.517739217272433,42.89016859441773,38.499108183654194,42.90984574363693,42.96295649955332,28.628835051596873,42.35923370300421,34.45256048284904,40.113554207654865,24.712883672756053,20.60310111067949,36.75190130428284,36.01945665085779,24.812709296180643,39.28975023773069,40.655109755029436,39.78406940713813,2.4802415344510674e-05,40.26003154196981,40.994442399301626,38.69982760289774,27.641430531275553,34.77495737949052,46.568274603053744,3.7604739079762695,32.6234019729701,52.63446585248007,59.982924263823996,32.55833508772438,62.900151589984176,13.862906891469112,58.09179485601996,82.72725996628795,63.19262798408341,69.44631371946282,44.58197453426485,51.21413630122568,47.972983574558576,48.277065364261546,40.09475857269625,42.156461053281134,75.82929922721534,53.71327534439926,35.62693494028314,50.82062125585252,63.11565921407827,55.996178328467764,29.717275632552617,60.217973678833374,47.97689808923387,68.87675724421568,30.99048071012314,56.87512926646201,61.844119506963644,42.91670245776865,49.179575926663084
solar,2.23109440689,2.31142515907,3.23640715996,4.09738051773,5.77631434508,2.47837102021,3.22347989185,2.17423839873,1.98571989048,1.61598116016,0.00098677310985,1.86383415898,1.18075515755,2.23747661256,5.96720931061,2.32541414974,1.85356687507,3.47125405055,1.76935681337,2.50148108378,2.15613194484,7.68275685995,2.49315119396,1.31022448993,1.79073370644,1.94404863123,2.12495101725,1.66649194434,8.18978726087,4.81242717908,2.77762697891,2.62547194451,3.57174408141,4.72642527094,6.163993331,3.08129298924,3.97137866938,2.76350833191,2.57470329241,2.34886369208,0.0234166930086,2.29883200662,1.60451274435,3.07073992664,6.6860019671,2.63705706958,2.47251575062,4.41647122973,2.19874467806,2.87695344961,2.68314624483,8.59475669664,2.7534653963,1.56411562457,2.29736349824,2.50262068933,2.54022601907,1.94625831676,9.66922123765,5.55687667229,3.37119337886,3.33035879296,4.34411677045,6.11009830405,6.63600057455,3.65700096673,5.13040188951,2.92585982725,3.24783159715,2.81445141359,0.624267762151,3.13757984035,2.50674259544,4.02934382037,7.83415480645,3.44120981258,3.05435195097,5.22450389482,3.24157276813,3.03381317318,3.71505058045,9.58682017416,3.28691753902,2.29741796435,3.35153010581,3.18664507785,3.24321613322,2.28361463658,10.8765569755,6.70822827322,6.73664543347,3.91338012197,6.07861272215,12.1139109094,8.60852756121,2.84045689343,3.49257311321,2.19257643436,2.42309860279,3.72991763207,2.4177854889,4.63702621812,3.19692525442,5.44644019521,11.6974567918,1.16028770978,3.78566659039,8.09288495944,2.81763554256,1.54272225071,3.61224671705,17.9211587631,2.48695543603,3.97308077811,1.52480132941,5.60000795101,1.64231904898,1.58081284712,15.4898887345,14.6930872514
cost-solar,19.27185001574781,19.965734686375956,27.955586811578865,35.39254213146922,49.89491406478289,21.407787334038108,27.843923059762748,18.78073657009088,17.1523427177434,13.95859648551981,0.008523594211824775,16.09951253302611,10.199181276844186,19.326978525801916,51.543835389265816,20.08656943421602,16.010825315232207,29.98415809844972,15.283431766179541,21.607408505423795,18.62433580882881,66.36247101654531,21.53545619952271,11.317517438488007,15.468082077603155,16.792392795519902,18.354999756526116,14.39490086326762,70.74212156372921,41.56900511270507,16.62273099389532,15.712157966846666,21.37513118036284,28.285330045438798,36.888467662272696,18.44002267489918,23.76674758606479,16.53823783737692,15.408332560055674,14.056793655602926,0.14013738763487127,13.757378631595948,9.60221942259259,18.37686778689821,40.0124325431818,15.781489240999543,14.79679039438691,26.430407593063123,13.15840520889274,17.217151056616284,16.057310280947785,51.4353905729601,16.47813580845022,9.360462534381984,13.748590331385602,14.976953642210928,15.20200304047464,11.64739854911283,57.865532259838915,33.255173135586766,13.775374183298995,13.608515852382721,17.750934842286977,24.967090574760153,27.11603302505466,14.94324147089634,20.963853981762156,11.955651722916219,13.271293131873712,11.500414537485689,2.550883633115324,12.820782279007815,10.24305441804029,16.46470925898947,32.011932197503505,14.061475413658941,12.480696383643542,21.34837370189236,13.24571829767985,12.39677080669531,15.180443867888284,39.17367539791254,13.431006151584256,9.387711874617027,13.695026094805856,13.021272707766162,13.25243341796232,9.331308701129906,44.44379936880073,27.41116992874491,27.527288160978415,15.99085826392154,24.838434154522975,49.49987640773151,35.17617502055339,11.606678158510412,14.271356190568511,8.9593082966383,9.901268241025283,15.24119363096986,9.879557789061241,18.947821757401332,13.063279576850016,22.25525006261989,47.798161123141234,4.741168947094771,15.468995087273989,33.069155640183816,11.513425528870725,6.303873399163435,14.760366605425626,73.22945913102495,10.162200104963325,16.234807152310452,6.230644910354397,22.88275879940729,6.710845948478225,6.459519237133789,63.29480080064743,60.03890968258234
charger,0.00784461708236,0.0371493125327,0.182723652668,0.325711753421,1.95148526474,0.0754335396986,0.0858454171779,0.00477465219581,0.0157714651817,0.0631627754785,0.00630397791554,0.0882953365814,0.0086914630063,0.020266471477,0.833645930898,0.0189284160648,0.0080525753842,0.430493961634,0.00284832631297,0.0299415935333,0.00238764261613,1.64771008601,0.0139509603834,0.0133172172425,0.0320051150471,0.0642879702026,0.0222062988445,0.027999913917,1.43864122558,0.473964005349,0.164562138758,0.0754421352778,0.493585543114,0.549784086096,2.21686184136,0.231125214034,0.268038211286,0.0851727944649,0.0789886882278,0.361808473248,0.0267574318803,0.16873253673,0.0232454939698,0.419474785911,1.22740813896,0.110898643622,0.0574005859662,0.912553036484,0.0669655148232,0.187020406808,0.0397744060457,2.0811208273,0.0718928003814,0.0455797504014,0.078451381412,0.326636410517,0.145078918141,0.0335066890794,1.88147952724,0.867232571185,0.340375718629,0.241828585377,0.780370714449,1.05271211796,2.44222586808,0.345822429241,0.598855205234,0.119530909471,0.236259930536,0.614552041905,0.0493354668211,0.4915221024,0.167649685668,0.886320857213,1.59084727987,0.208946962033,0.181174405893,1.19860633332,0.229055831901,0.279904494149,0.321307450838,2.34434404123,0.256593046244,0.19310879301,0.337174718825,0.532117474171,0.466947641934,0.124183999952,2.22654641349,1.34814594796,0.805262896584,0.235054551076,0.675839403864,1.78652295997,3.13236173439,0.227392068462,0.237404367001,0.122998761552,0.135436191684,0.789344916156,0.130422170366,0.6591459721,0.323070719996,0.944146359243,2.06813622757,0.172255593626,0.304558649449,1.84709284002,0.103814648307,0.136448514362,0.335130443917,3.15924354762,0.0542016665299,0.481021781003,0.0871662505611,1.22635522071,0.0414820319082,0.100071635751,3.59220162071,2.12963715655
cost-charger,0.045173729799852076,0.21392669508064516,1.0522258546217016,1.875631989069606,11.237752860619738,0.43438886875097965,0.49434633194146627,0.027495140415050415,0.0908209921766574,0.3637268872295402,0.03630186050268833,0.5084543497074309,0.05005034628075018,0.11670577376645912,4.800603475702472,0.1090004959927519,0.046371270997634786,2.4790270448065894,0.016402269466186142,0.1724205836753704,0.013749392897992155,9.488444041619687,0.08033749871938373,0.07668804826068606,0.18430350445045798,0.37020639310026165,0.12787639387930735,0.16123929726919836,8.28450762108168,2.729352075149358,0.5471241349228907,0.25082448072275937,1.6410370290812966,1.8278818248831432,7.3704597324255,0.7684281678738984,0.8911537950524026,0.2831762630352188,0.26261579997378387,1.2029142877432402,0.08896114793327956,0.5609895683690985,0.07728491422796253,1.394639016578554,4.080796599352406,0.3687076803555401,0.19084126019416764,3.0339894366090556,0.2226420344547702,0.6217917381240876,0.1322390293664526,6.919157960027241,0.23902391226028807,0.15154021269157172,0.26082940166247454,1.085976792032572,0.4823477513267596,0.11140058348206044,6.255405201254236,2.8833112760178006,0.5454288803886976,0.3875138188453663,1.2504908598782223,1.6868993892492579,3.913500429021784,0.5541568627573297,0.9596246331006503,0.19154013214342025,0.3785904291645991,0.9847777435680853,0.07905672161361296,0.7876306543785566,0.26864718999266346,1.4202687393860693,2.5492242931542988,0.3348232594890187,0.29031963196239335,1.9206849214826156,0.3670463523176233,0.4485278664247424,0.514873281434434,3.756651475623357,0.41117286066147196,0.30944367356433156,0.5402994964648015,0.8526819696227956,0.7482517571055222,0.19899639236557026,3.5678888092690517,2.160311957498525,1.2903788844617945,0.37665889076944137,1.0829865621933341,2.862781228255682,5.0193960974723115,0.36438028485129337,0.3804243105657026,0.19709712864573273,0.21702726237893094,1.2648714062025814,0.2089926351007653,1.056236476042777,0.5176988000306065,1.5129301635240076,3.314047287621951,0.2760278434388734,0.4880344692352238,2.959840331043675,0.16635589525042307,0.21864944044462148,0.5370236853147926,5.062472370221481,0.08685447484233713,0.770804605310322,0.13967797304320045,1.9651506214512329,0.06647212765667021,0.1603579728488985,5.7562581608528065,3.4125983328361618
elec,1.19571562003,1.10877281896,1.20597908285,1.47817488383,0.915663358312,1.0872136303,1.22047479197,1.22440742742,1.11641603435,0.645722012235,0.876996112781,0.770161776957,0.818394327776,1.16432571306,1.54183559834,1.16890023581,1.05925257772,0.975853038204,1.09176239486,1.26598136435,1.24487261715,1.63349217585,1.19949176769,0.73930926646,0.8573305305,0.904602041101,0.906328335808,1.10036759792,1.6398712845,1.5211261576,1.12510201767,1.1774412341,1.04754239898,1.43560663864,0.912023014023,1.1108395328,1.25871773316,1.259146734,1.12882666746,0.633217427185,0.942649419471,0.81762042991,0.853447867711,1.02007090841,1.4120531275,1.17081356064,1.09630945118,0.902473804059,1.11136001412,1.28430154947,1.26153575976,1.61205754321,1.27359030374,0.782135902924,0.892783650614,0.857108011632,0.89811976437,1.16208697333,1.85802416476,1.3867846245,1.1377286697,1.25023780641,1.06174432734,1.29512325482,1.0171686956,1.20966863247,1.26588729481,1.3749774888,1.20290246056,0.64721566218,0.976028099539,0.803102994349,1.02738934871,0.959158506123,1.53498543211,1.29120980709,1.1494568424,0.87070047291,1.24647575149,1.32695382559,1.29582893225,1.88047325161,1.27002040305,0.751887591032,0.985573869783,0.941727709395,0.848616900432,1.19612194496,2.29295173564,1.34374229287,0.794662592335,1.190881365,1.15097310523,0.873410129989,0.777549377565,1.08791522896,1.52613482128,1.37835967889,1.38770710268,0.443566381851,0.571730263836,0.565007272122,0.556809140305,0.907150873837,1.12475822787,1.05835748008,0.974516768461,0.753236357269,1.07770407923,1.16244875532,1.02274151361,0.998914976226,1.63720204852,0.808524957844,1.0899763193,0.802507422267,1.29924855443,0.803029102217,1.06759416851,1.24278126849
cost-elec,15.761986651203365,14.615902041345052,15.89728016184589,19.485379631059747,12.070322900312766,14.33170767424197,16.088363367435722,16.140203576285206,14.7166553115469,8.5119417750693,11.560609221166269,10.152313346344616,10.788117386559035,15.348203234515003,20.324558542419556,15.408504835759718,13.963123597780296,12.863746449445715,14.391669729661459,16.68823341544729,16.40997679153392,21.5327804030417,15.811764029714485,9.745613918434135,11.301376473672773,11.92451203081845,11.94726813910371,14.505103972294512,21.616870151225598,20.051565597416815,9.358729828430626,9.794093536172014,8.71357987267905,11.941543486658206,7.586313819993289,9.240092815533936,10.470160936422948,10.473729415453892,9.389711899871862,5.26717642543285,7.841067833142589,6.801062113086832,7.0990789200594495,8.485068809512228,11.74562263343044,9.738963775200071,9.119229901655036,7.506882377577863,9.244422239868907,10.682970104894029,10.493601610410316,13.409282694230386,10.593872713423165,6.505897678274636,7.426278550846134,7.129524424157602,7.470664967537125,9.666375003981234,15.455261744792773,11.535436277853881,6.110026411458523,6.714242350756037,5.7019622121100735,6.9552939147880615,5.462574478907687,6.49637078711704,6.798285928101263,7.38414087248426,6.46003392563541,3.4757889953429353,5.241634165799345,4.312961989335913,5.517463190168628,5.151038170403091,8.243443081968925,6.934277243918312,6.173011064006693,4.67598560854788,6.694038715623402,7.126235926953213,6.959083665235686,10.098841260990673,6.820482257665918,4.037916211485484,5.292898504882876,5.057428304345195,4.557388604979783,6.423620033199852,12.314004242025703,7.21639624480453,4.267633889058309,6.395476168305067,6.181153959746902,4.690537475578753,4.1757295563168,5.842509694447886,8.195912007672362,7.402304492096591,7.452503636898889,2.382116563046039,3.070404311064105,3.034299343306381,2.9902723241580484,4.871737828126692,6.040370311317806,5.683773581761475,5.233517755402943,4.045159588180146,5.787672019874641,6.242782471892108,5.492502585787802,5.364545211954345,8.792384356446703,4.342079951323414,5.853578516698029,4.30976354558754,6.977448309103295,4.312565161084906,5.733378036465597,6.6741979668509925
